-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.000000000000000000e+01
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,9.309545898437500000e+01,9.292194366455078125e+01,9.263857269287109375e+01,9.229591369628906250e+01,9.189198303222656250e+01,9.156064605712890625e+01,9.115938568115234375e+01,9.070006561279296875e+01,9.018838500976562500e+01,8.962711334228515625e+01,8.901784515380859375e+01,8.840700531005859375e+01,8.779610443115234375e+01,8.718632507324218750e+01,8.657870483398437500e+01,8.598318481445312500e+01,8.538914489746093750e+01,8.479790496826171875e+01,8.421036529541015625e+01,8.362724304199218750e+01,8.304861450195312500e+01,8.247526550292968750e+01,8.190756988525390625e+01,8.134413146972656250e+01,8.078539276123046875e+01,8.023151397705078125e+01,7.968255615234375000e+01,7.913851928710937500e+01,7.859738159179687500e+01,7.805911254882812500e+01,7.752354431152343750e+01,7.699051666259765625e+01,7.646009063720703125e+01,7.592996215820312500e+01,7.539996337890625000e+01,7.486996459960937500e+01,7.433983612060546875e+01,7.380957031250000000e+01,7.327680206298828125e+01,7.274152374267578125e+01,7.220367431640625000e+01,7.166294860839843750e+01,7.111666870117187500e+01,7.056308746337890625e+01,7.000000000000000000e+01
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,9.336862182617187500e+01,9.318540954589843750e+01,9.294716644287109375e+01,9.264690399169921875e+01,9.227806091308593750e+01,9.195022583007812500e+01,9.158658599853515625e+01,9.117232513427734375e+01,9.070666503906250000e+01,9.019118499755859375e+01,8.962736511230468750e+01,8.901620483398437500e+01,8.840385437011718750e+01,8.779166412353515625e+01,8.718079376220703125e+01,8.657226562500000000e+01,8.597600555419921875e+01,8.538148498535156250e+01,8.478982543945312500e+01,8.420196533203125000e+01,8.361865234375000000e+01,8.303989410400390625e+01,8.246654510498046875e+01,8.189897918701171875e+01,8.133573150634765625e+01,8.077728271484375000e+01,8.022372436523437500e+01,7.967518615722656250e+01,7.913162994384765625e+01,7.859104156494140625e+01,7.805338287353515625e+01,7.751839447021484375e+01,7.698604583740234375e+01,7.645619964599609375e+01,7.592655181884765625e+01,7.539703369140625000e+01,7.486748504638671875e+01,7.433780670166015625e+01,7.380796051025390625e+01,7.327548217773437500e+01,7.274046325683593750e+01,7.220267486572265625e+01,7.166207885742187500e+01,7.111608886718750000e+01,7.056281280517578125e+01,7.000000000000000000e+01
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,9.364166259765625000e+01,9.346868133544921875e+01,9.324632263183593750e+01,9.297758483886718750e+01,9.264580535888671875e+01,9.234218597412109375e+01,9.200056457519531250e+01,9.161874389648437500e+01,9.119160461425781250e+01,9.071728515625000000e+01,9.019562530517578125e+01,8.962720489501953125e+01,8.901240539550781250e+01,8.839712524414062500e+01,8.778242492675781250e+01,8.716952514648437500e+01,8.655926513671875000e+01,8.596162414550781250e+01,8.536594390869140625e+01,8.477338409423828125e+01,8.418484497070312500e+01,8.360114288330078125e+01,8.302222442626953125e+01,8.244890594482421875e+01,8.188159942626953125e+01,8.131877136230468750e+01,8.076093292236328125e+01,8.020811462402343750e+01,7.966044616699218750e+01,7.911788940429687500e+01,7.857836151123046875e+01,7.804186248779296875e+01,7.750806427001953125e+01,7.697690582275390625e+01,7.644824981689453125e+01,7.591983032226562500e+01,7.539127349853515625e+01,7.486272430419921875e+01,7.433394622802734375e+01,7.380484008789062500e+01,7.327297210693359375e+01,7.273840332031250000e+01,7.220090484619140625e+01,7.166040802001953125e+01,7.111499023437500000e+01,7.056226348876953125e+01,7.000000000000000000e+01
-9.999899902343750000e+02,-9.999899902343750000e+02,9.388021087646484375e+01,9.373201751708984375e+01,9.353464508056640625e+01,9.329252624511718750e+01,9.299438476562500000e+01,9.271644592285156250e+01,9.240118408203125000e+01,9.204690551757812500e+01,9.165156555175781250e+01,9.121281433105468750e+01,9.072916412353515625e+01,9.020006561279296875e+01,8.962562561035156250e+01,8.900584411621093750e+01,8.838634490966796875e+01,8.776800537109375000e+01,8.715205383300781250e+01,8.653924560546875000e+01,8.593954467773437500e+01,8.534212493896484375e+01,8.474824523925781250e+01,8.415884399414062500e+01,8.357456207275390625e+01,8.299538421630859375e+01,8.242214965820312500e+01,8.185520935058593750e+01,8.129312133789062500e+01,8.073625183105468750e+01,8.018452453613281250e+01,7.963825988769531250e+01,7.909722900390625000e+01,7.855934143066406250e+01,7.802448272705078125e+01,7.749245452880859375e+01,7.696316528320312500e+01,7.643630981445312500e+01,7.590956115722656250e+01,7.538268280029296875e+01,7.485564422607421875e+01,7.432818603515625000e+01,7.380027008056640625e+01,7.326940155029296875e+01,7.273547363281250000e+01,7.219849395751953125e+01,7.165796661376953125e+01,7.111341857910156250e+01,7.056147003173828125e+01,7.000000000000000000e+01
-9.999899902343750000e+02,9.405029296875000000e+01,9.394630432128906250e+01,9.378892517089843750e+01,9.358256530761718750e+01,9.331978607177734375e+01,9.306866455078125000e+01,9.278126525878906250e+01,9.245550537109375000e+01,9.208997344970703125e+01,9.168310546875000000e+01,9.123360443115234375e+01,9.074042510986328125e+01,9.020312500000000000e+01,8.962154388427734375e+01,8.899560546875000000e+01,8.837077331542968750e+01,8.774782562255859375e+01,8.712794494628906250e+01,8.651182556152343750e+01,8.590942382812500000e+01,8.530978393554687500e+01,8.471406555175781250e+01,8.412347412109375000e+01,8.353845214843750000e+01,8.295898437500000000e+01,8.238589477539062500e+01,8.181954956054687500e+01,8.125846099853515625e+01,8.070284271240234375e+01,8.015279388427734375e+01,7.960837554931640625e+01,7.906941986083984375e+01,7.853382110595703125e+01,7.800131225585937500e+01,7.747166442871093750e+01,7.694478607177734375e+01,7.642037963867187500e+01,7.589598083496093750e+01,7.537132263183593750e+01,7.484631347656250000e+01,7.432065582275390625e+01,7.379434967041015625e+01,7.326483154296875000e+01,7.273193359375000000e+01,7.219572448730468750e+01,7.165574645996093750e+01,7.111174011230468750e+01,7.056049346923828125e+01,7.000000000000000000e+01
-9.999899902343750000e+02,9.407342529296875000e+01,9.398498535156250000e+01,9.383066558837890625e+01,9.361278533935546875e+01,9.339326477050781250e+01,9.313650512695312500e+01,9.284112548828125000e+01,9.250597381591796875e+01,9.213007354736328125e+01,9.171252441406250000e+01,9.125259399414062500e+01,9.074966430664062500e+01,9.020344543457031250e+01,8.961388397216796875e+01,8.898080444335937500e+01,8.834962463378906250e+01,8.772121429443359375e+01,8.709656524658203125e+01,8.647642517089843750e+01,8.587054443359375000e+01,8.526816558837890625e+01,8.467042541503906250e+01,8.407828521728515625e+01,8.349233245849609375e+01,8.291254425048828125e+01,8.233967590332031250e+01,8.177413940429687500e+01,8.121427154541015625e+01,8.066039276123046875e+01,8.011253356933593750e+01,7.957052612304687500e+01,7.903430938720703125e+01,7.850164031982421875e+01,7.797215270996093750e+01,7.744569396972656250e+01,7.692193603515625000e+01,7.640061950683593750e+01,7.587918090820312500e+01,7.535732269287109375e+01,7.483488464355468750e+01,7.431164550781250000e+01,7.378739929199218750e+01,7.325952148437500000e+01,7.272807312011718750e+01,7.219292449951171875e+01,7.165368652343750000e+01,7.111026000976562500e+01,7.055937194824218750e+01,7.000000000000000000e+01
-9.999899902343750000e+02,9.410502624511718750e+01,9.402128601074218750e+01,9.386252593994140625e+01,9.368230438232421875e+01,9.346152496337890625e+01,9.319997406005859375e+01,9.289738464355468750e+01,9.255334472656250000e+01,9.216746520996093750e+01,9.173949432373046875e+01,9.126900482177734375e+01,9.075590515136718750e+01,9.020013427734375000e+01,8.960168457031250000e+01,8.896052551269531250e+01,8.832210540771484375e+01,8.768722534179687500e+01,8.705698394775390625e+01,8.643204498291015625e+01,8.582220458984375000e+01,8.521654510498046875e+01,8.461632537841796875e+01,8.402238464355468750e+01,8.343543243408203125e+01,8.285535430908203125e+01,8.228290557861328125e+01,8.171839904785156250e+01,8.116017150878906250e+01,8.060851287841796875e+01,8.006332397460937500e+01,7.952444458007812500e+01,7.899160003662109375e+01,7.846260070800781250e+01,7.793694305419921875e+01,7.741444396972656250e+01,7.689461517333984375e+01,7.637705993652343750e+01,7.585932159423828125e+01,7.534097290039062500e+01,7.482175445556640625e+01,7.430134582519531250e+01,7.377960968017578125e+01,7.325389099121093750e+01,7.272418212890625000e+01,7.219025421142578125e+01,7.165209960937500000e+01,7.110923004150390625e+01,7.055879211425781250e+01,7.000000000000000000e+01
-9.999899902343750000e+02,9.414522552490234375e+01,9.406000518798828125e+01,9.392786407470703125e+01,9.375014495849609375e+01,9.352782440185546875e+01,9.326150512695312500e+01,9.295174407958984375e+01,9.259872436523437500e+01,9.220270538330078125e+01,9.176388549804687500e+01,9.128242492675781250e+01,9.075854492187500000e+01,9.019234466552734375e+01,8.958411407470703125e+01,8.893391418457031250e+01,8.828725433349609375e+01,8.764506530761718750e+01,8.700838470458984375e+01,8.637801361083984375e+01,8.576350402832031250e+01,8.515404510498046875e+01,8.455106353759765625e+01,8.395515441894531250e+01,8.336701202392578125e+01,8.278664398193359375e+01,8.221474456787109375e+01,8.165151977539062500e+01,8.109545135498046875e+01,8.054656219482421875e+01,8.000468444824218750e+01,7.946966552734375000e+01,7.894104003906250000e+01,7.841651153564453125e+01,7.789565277099609375e+01,7.737791442871093750e+01,7.686291503906250000e+01,7.635005950927734375e+01,7.583686065673828125e+01,7.532269287109375000e+01,7.480730438232421875e+01,7.429030609130859375e+01,7.377149963378906250e+01,7.324832153320312500e+01,7.272054290771484375e+01,7.218806457519531250e+01,7.165085601806640625e+01,7.110861968994140625e+01,7.055860137939453125e+01,7.000000000000000000e+01
-9.999899902343750000e+02,9.419826507568359375e+01,9.412340545654296875e+01,9.399676513671875000e+01,9.382024383544921875e+01,9.359540557861328125e+01,9.332358551025390625e+01,9.300590515136718750e+01,9.264316558837890625e+01,9.223624420166015625e+01,9.178580474853515625e+01,9.129246520996093750e+01,9.075680541992187500e+01,9.017924499511718750e+01,8.956016540527343750e+01,8.889992523193359375e+01,8.824406433105468750e+01,8.759367370605468750e+01,8.694974517822265625e+01,8.631319427490234375e+01,8.569337463378906250e+01,8.507970428466796875e+01,8.447343444824218750e+01,8.387544250488281250e+01,8.328597259521484375e+01,8.270539855957031250e+01,8.213416290283203125e+01,8.157273864746093750e+01,8.101924133300781250e+01,8.047376251220703125e+01,7.993600463867187500e+01,7.940571594238281250e+01,7.888233947753906250e+01,7.836328125000000000e+01,7.784805297851562500e+01,7.733617401123046875e+01,7.682693481445312500e+01,7.631970977783203125e+01,7.581185150146484375e+01,7.530277252197265625e+01,7.479195404052734375e+01,7.427907562255859375e+01,7.376371002197265625e+01,7.324343109130859375e+01,7.271784210205078125e+01,7.218687438964843750e+01,7.165056610107421875e+01,7.110877990722656250e+01,7.055876159667968750e+01,7.000000000000000000e+01
